,Age,SkinType,SkinConcerns,SkinTyone,Anti-Acne
170235,18-24,Dry,Acne,Ebony,"Grape,Orange,Grapefruit,Phytosphingosine,Raspberry"
170236,18-24,Oily,Dullness,Fair,"Grape,Orange,Grapefruit,Phytosphingosine,Raspberry"
170237,18-24,Oily,Acne,Fair,"Grape,Orange,Grapefruit,Phytosphingosine,Raspberry"
170238,25-34,Combination,Dark circles,Light,"Grape,Orange,Grapefruit,Phytosphingosine,Raspberry"
170239,25-34,Dry,Acne,Olive,"Grape,Orange,Grapefruit,Phytosphingosine,Raspberry"
170240,25-34,Normal,Dark circles,Light,"Grape,Orange,Grapefruit,Phytosphingosine,Raspberry"
170241,55-120,Dry,Aging,Porcelain,"Grape,Orange,Grapefruit,Phytosphingosine,Raspberry"
170242,13-17,Combination,Acne,Olive,"Grape,Orange,Grapefruit,Phytosphingosine,Raspberry"
170243,18-24,Normal,Aging,Light,"Grape,Orange,Grapefruit,Phytosphingosine,Raspberry"
170244,18-24,Dry,Aging,Light,"Grape,Orange,Grapefruit,Phytosphingosine,Raspberry"
170245,25-34,Combination,Aging,Olive,Tea Tree
170246,18-24,Oily,Acne,Light,Tea Tree
170247,18-24,Combination,Acne,Fair,Tea Tree
170248,25-34,Normal,Aging,Medium,Tea Tree
170250,25-34,Combination,Dark circles,Medium,Tea Tree
170251,18-24,Combination,Acne,Deep,Tea Tree
170252,35-44,Combination,Aging,Medium,Tea Tree
170253,25-34,Dry,Dark circles,Light,Tea Tree
170254,35-44,Combination,Aging,Tan,Tea Tree
170255,18-24,Combination,Dark circles,Fair,Tea Tree
170256,18-24,Oily,Blackheads,Light,Tea Tree
170258,25-34,Combination,Dullness,Tan,Tea Tree
170259,13-17,Combination,Acne,Olive,Tea Tree
170260,18-24,Combination,Acne,Porcelain,Tea Tree
170261,25-34,Combination,Blackheads,Light,Tea Tree
170262,25-34,Combination,Acne,Porcelain,Tea Tree
170263,18-24,Oily,Acne,Dark,Tea Tree
170266,25-34,Oily,Acne,Fair,Tea Tree
170271,25-34,Combination,Acne,Dark,Tea Tree
170273,18-24,Oily,Acne,Fair,Tea Tree
170275,25-34,Combination,Blackheads,Medium,Tea Tree
170276,25-34,Oily,Acne,Tan,Tea Tree
170278,18-24,Oily,Acne,Medium,Tea Tree
170279,25-34,Combination,Dullness,Light,Tea Tree
170280,18-24,Combination,Aging,Fair,Tea Tree
170282,25-34,Normal,Redness,Olive,Tea Tree
170284,18-24,Combination,Acne,Dark,Tea Tree
170285,25-34,Dry,Acne,Light,Tea Tree
170288,55-120,Normal,Sensitivity,Light,Tea Tree
170289,35-44,Oily,Acne,Light,Tea Tree
170290,25-34,Oily,Acne,Light,Tea Tree
170292,25-34,Combination,Aging,Light,Tea Tree
170296,18-24,Combination,Aging,Olive,Tea Tree
170298,35-44,Combination,Acne,Medium,Tea Tree
170299,25-34,Dry,Aging,Light,Tea Tree
170300,25-34,Dry,Acne,Dark,Tea Tree
170301,18-24,Oily,Blackheads,Porcelain,Tea Tree
170307,18-24,Dry,Dark circles,Medium,Tea Tree
170308,18-24,Dry,Dullness,Porcelain,Tea Tree
170309,25-34,Normal,Dark circles,Medium,Tea Tree
170310,18-24,Normal,Acne,Fair,Tea Tree
170311,35-44,Oily,Sun damage,Medium,Tea Tree
170314,45-54,Dry,Aging,Medium,Tea Tree
170316,35-44,Oily,Acne,Fair,Tea Tree
170319,18-24,Oily,Acne,Porcelain,Tea Tree
170323,25-34,Combination,Blackheads,Porcelain,Tea Tree
170327,13-17,Combination,Blackheads,Fair,Tea Tree
170328,18-24,Combination,Blackheads,Light,Tea Tree
170336,18-24,Normal,Sensitivity,Dark,Tea Tree
170338,18-24,Combination,Acne,Tan,Tea Tree
170344,25-34,Combination,Aging,Medium,Tea Tree
170345,35-44,Normal,Uneven skin tones,Porcelain,Tea Tree
170353,18-24,Normal,Acne,Olive,Tea Tree
170357,35-44,Normal,Acne,Olive,Tea Tree
170360,25-34,Combination,Blackheads,Fair,Tea Tree
170363,55-120,Combination,Acne,Light,Tea Tree
170366,55-120,Combination,Sensitivity,Fair,Tea Tree
170367,25-34,Dry,Dullness,Fair,Tea Tree
170369,18-24,Combination,Aging,Medium,Tea Tree
170371,25-34,Oily,Sensitivity,Olive,Tea Tree
170372,35-44,Normal,Blackheads,Porcelain,Tea Tree
170373,35-44,Combination,Acne,Fair,Tea Tree
170374,18-24,Normal,Acne,Porcelain,Tea Tree
170376,18-24,Oily,Acne,Olive,Tea Tree
170377,18-24,Dry,Acne,Porcelain,Tea Tree
170380,18-24,Dry,Acne,Tan,Tea Tree
170383,18-24,Combination,Acne,Medium,Tea Tree
170389,25-34,Dry,Acne,Porcelain,Tea Tree
170393,25-34,Normal,Acne,Fair,Tea Tree
170394,45-54,Normal,Dark circles,Light,Tea Tree
170404,25-34,Combination,Dark circles,Light,Tea Tree
170405,35-44,Combination,Aging,Fair,Tea Tree
170410,45-54,Oily,Acne,Medium,Tea Tree
170413,35-44,Normal,Acne,Fair,Tea Tree
170414,55-120,Combination,Acne,Olive,Tea Tree
170416,18-24,Oily,Aging,Tan,Tea Tree
170417,25-34,Combination,Redness,Fair,Tea Tree
170418,25-34,Dry,Dullness,Deep,Tea Tree
170422,18-24,Combination,Blackheads,Porcelain,Tea Tree
170423,45-54,Combination,Acne,Medium,Tea Tree
170424,18-24,Dry,Dullness,Light,Tea Tree
170425,18-24,Normal,Sun damage,Light,Tea Tree
170427,13-17,Normal,Acne,Tan,Tea Tree
170431,25-34,Oily,Blackheads,Fair,Tea Tree
170437,35-44,Combination,Acne,Light,Tea Tree
170438,25-34,Oily,Acne,Dark,Tea Tree
170441,18-24,Combination,Dullness,Medium,Tea Tree
170453,45-54,Oily,Acne,Olive,Oat
170456,18-24,Combination,Pores,Fair,Oat
170457,25-34,Dry,Acne,Tan,Oat
170469,18-24,Oily,Acne,Deep,Oat
170476,25-34,Combination,Uneven skin tones,Deep,Oat
170482,55-120,Combination,Stretch marks,Medium,Oat
170491,25-34,Dry,Dark circles,Porcelain,Oat
170504,18-24,Dry,Sensitivity,Light,Oat
170508,25-34,Normal,Acne,Deep,Oat
170510,18-24,Oily,Blackheads,Medium,Oat
170522,25-34,Oily,Pores,Dark,Oat
170524,35-44,Dry,Aging,Dark,Oat
170525,55-120,Oily,Dullness,Olive,Oat
170530,18-24,Normal,Cellulite,Light,Oat
170537,45-54,Dry,Dullness,Porcelain,Oat
170540,55-120,Dry,Sun damage,Light,Oat
170546,18-24,Combination,Dark circles,Ebony,Oat
170551,18-24,Oily,Blackheads,Olive,Oat
170554,25-34,Normal,Blackheads,Medium,Oat
170562,35-44,Combination,Acne,Dark,Oat
170572,25-34,Combination,Cellulite,Tan,Oat
170574,25-34,Oily,Dark circles,Fair,Oat
170589,55-120,Oily,Blackheads,Olive,Oat
170594,25-34,Dry,Dark circles,Dark,Oat
170604,45-54,Combination,Blackheads,Light,Oat
170618,45-54,Combination,Blackheads,Medium,Oat
170621,25-34,Combination,Acne,Ebony,Oat
170630,35-44,Normal,Aging,Light,Oat
170631,45-54,Dry,Aging,Light,Oat
170637,25-34,Dry,Cellulite,Light,Oat
170641,25-34,Normal,Blackheads,Porcelain,Oat
170643,35-44,Normal,Dullness,Light,Oat
170652,25-34,Dry,Redness,Fair,Oat
170654,18-24,Combination,Dark circles,Porcelain,Oat
170684,18-24,Dry,Dullness,Porcelain,Oat
170695,25-34,Dry,Blackheads,Olive,Oat
170696,55-120,Oily,Blackheads,Light,Oat
170697,55-120,Combination,Acne,Deep,Oat
170704,18-24,Combination,Sun damage,Olive,Oat
170706,55-120,Combination,Redness,Deep,Oat
170709,18-24,Combination,Cellulite,Fair,Oat
170715,13-17,Dry,Redness,Tan,Oat
170721,18-24,Combination,Redness,Tan,Oat
170727,45-54,Combination,Dullness,Olive,Oat
170729,18-24,Dry,Sun damage,Medium,Oat
170746,18-24,Dry,Blackheads,Tan,Oat
170747,55-120,Combination,Aging,Olive,Oat
170749,55-120,Combination,Blackheads,Fair,Oat
170750,25-34,Dry,Sensitivity,Dark,Oat
170752,55-120,Oily,Aging,Medium,Oat
170755,55-120,Oily,Blackheads,Medium,Oat
170763,18-24,Dry,Dullness,Tan,Oat
170765,55-120,Combination,Aging,Tan,Oat
170769,55-120,Dry,Dullness,Fair,Oat
170776,35-44,Oily,Aging,Tan,Oat
170783,25-34,Oily,Blackheads,Dark,Oat
170788,25-34,Dry,Aging,Ebony,Oat
170793,35-44,Combination,Aging,Deep,Oat
170814,18-24,Dry,Blackheads,Deep,Oat
170824,25-34,Dry,Acne,Deep,Oat
170830,25-34,Dry,Dullness,Olive,Oat
170840,25-34,Normal,Sensitivity,Light,Oat
170845,18-24,Normal,Aging,Tan,Oat
170850,18-24,Oily,Acne,Dark,Oat
170852,25-34,Combination,Acne,Fair,"Lactic Acid,Salicylic Acid"
170853,18-24,Combination,Aging,Medium,"Lactic Acid,Salicylic Acid"
170854,25-34,Dry,Aging,Light,"Lactic Acid,Salicylic Acid"
170855,25-34,Combination,Acne,Medium,"Lactic Acid,Salicylic Acid"
170856,25-34,Combination,Aging,Light,"Lactic Acid,Salicylic Acid"
170857,25-34,Dry,Acne,Light,"Lactic Acid,Salicylic Acid"
170858,25-34,Oily,Acne,Light,"Lactic Acid,Salicylic Acid"
170859,25-34,Oily,Dark circles,Medium,"Lactic Acid,Salicylic Acid"
170860,25-34,Dry,Aging,Olive,"Lactic Acid,Salicylic Acid"
170861,25-34,Combination,Acne,Light,"Lactic Acid,Salicylic Acid"
170862,35-44,Combination,Acne,Ebony,"Lactic Acid,Salicylic Acid"
170863,35-44,Combination,Acne,Olive,"Lactic Acid,Salicylic Acid"
170864,25-34,Combination,Blackheads,Light,"Lactic Acid,Salicylic Acid"
170865,18-24,Dry,Acne,Fair,"Lactic Acid,Salicylic Acid"
170866,45-54,Normal,Aging,Deep,"Lactic Acid,Salicylic Acid"
170867,18-24,Combination,Dullness,Light,"Lactic Acid,Salicylic Acid"
170868,18-24,Oily,Aging,Light,"Lactic Acid,Salicylic Acid"
170869,18-24,Combination,Blackheads,Tan,"Lactic Acid,Salicylic Acid"
170870,25-34,Oily,Aging,Medium,"Lactic Acid,Salicylic Acid"
170871,25-34,Oily,Acne,Deep,"Lactic Acid,Salicylic Acid"
170872,18-24,Normal,Blackheads,Medium,"Lactic Acid,Salicylic Acid"
170873,25-34,Dry,Acne,Fair,"Lactic Acid,Salicylic Acid"
170874,25-34,Combination,Acne,Olive,"Lactic Acid,Salicylic Acid"
170876,18-24,Combination,Acne,Tan,"Lactic Acid,Salicylic Acid"
170877,25-34,Dry,Dark circles,Ebony,"Lactic Acid,Salicylic Acid"
170878,25-34,Dry,Pores,Fair,"Lactic Acid,Salicylic Acid"
170879,18-24,Combination,Acne,Deep,"Lactic Acid,Salicylic Acid"
170880,18-24,Normal,Aging,Fair,"Lactic Acid,Salicylic Acid"
170881,18-24,Combination,Aging,Fair,"Lactic Acid,Salicylic Acid"
170882,18-24,Oily,Acne,Medium,"Lactic Acid,Salicylic Acid"
170887,25-34,Combination,Acne,Dark,"Lactic Acid,Salicylic Acid"
170889,18-24,Normal,Sensitivity,Medium,"Lactic Acid,Salicylic Acid"
170890,18-24,Normal,Acne,Light,"Lactic Acid,Salicylic Acid"
170891,18-24,Combination,Aging,Light,"Lactic Acid,Salicylic Acid"
170892,18-24,Normal,Sensitivity,Porcelain,"Lactic Acid,Salicylic Acid"
170893,18-24,Combination,Acne,Fair,"Lactic Acid,Salicylic Acid"
170894,25-34,Combination,Dark circles,Medium,"Lactic Acid,Salicylic Acid"
170895,25-34,Dry,Dullness,Light,"Lactic Acid,Salicylic Acid"
170896,25-34,Combination,Aging,Tan,"Lactic Acid,Salicylic Acid"
170898,18-24,Combination,Acne,Medium,"Lactic Acid,Salicylic Acid"
170899,35-44,Combination,Aging,Light,"Lactic Acid,Salicylic Acid"
170900,25-34,Combination,Cellulite,Light,"Lactic Acid,Salicylic Acid"
170901,25-34,Combination,Sensitivity,Light,"Lactic Acid,Salicylic Acid"
170902,18-24,Combination,Acne,Light,"Lactic Acid,Salicylic Acid"
170906,25-34,Combination,Blackheads,Medium,"Lactic Acid,Salicylic Acid"
170907,18-24,Combination,Sensitivity,Light,"Lactic Acid,Salicylic Acid"
170908,25-34,Normal,Dullness,Dark,"Lactic Acid,Salicylic Acid"
170909,25-34,Combination,Sun damage,Medium,"Lactic Acid,Salicylic Acid"
170910,18-24,Combination,Blackheads,Medium,"Lactic Acid,Salicylic Acid"
170912,25-34,Combination,Acne,Deep,"Lactic Acid,Salicylic Acid"
170913,25-34,Normal,Aging,Fair,"Lactic Acid,Salicylic Acid"
170914,18-24,Combination,Dark circles,Medium,"Lactic Acid,Salicylic Acid"
170915,18-24,Oily,Acne,Porcelain,"Lactic Acid,Salicylic Acid"
170917,25-34,Combination,Cuticles,Fair,"Lactic Acid,Salicylic Acid"
170918,25-34,Combination,Aging,Medium,"Lactic Acid,Salicylic Acid"
170919,25-34,Combination,Aging,Fair,"Lactic Acid,Salicylic Acid"
170920,45-54,Combination,Aging,Light,"Lactic Acid,Salicylic Acid"
170921,18-24,Dry,Aging,Light,"Lactic Acid,Salicylic Acid"
170923,18-24,Combination,Acne,Porcelain,"Lactic Acid,Salicylic Acid"
170924,35-44,Combination,Aging,Medium,"Lactic Acid,Salicylic Acid"
170925,25-34,Normal,Aging,Light,"Lactic Acid,Salicylic Acid"
170928,18-24,Dry,Dark circles,Olive,"Lactic Acid,Salicylic Acid"
170930,35-44,Combination,Dark circles,Dark,"Lactic Acid,Salicylic Acid"
170931,35-44,Normal,Dullness,Olive,"Lactic Acid,Salicylic Acid"
170935,25-34,Normal,Acne,Fair,"Lactic Acid,Salicylic Acid"
170936,18-24,Dry,Aging,Fair,"Lactic Acid,Salicylic Acid"
170939,35-44,Normal,Dark circles,Light,"Lactic Acid,Salicylic Acid"
170940,13-17,Dry,Aging,Fair,"Lactic Acid,Salicylic Acid"
170942,55-120,Combination,Aging,Medium,"Lactic Acid,Salicylic Acid"
170943,25-34,Combination,Aging,Dark,"Lactic Acid,Salicylic Acid"
170945,25-34,Normal,Acne,Light,"Lactic Acid,Salicylic Acid"
170946,18-24,Dry,Dullness,Dark,"Lactic Acid,Salicylic Acid"
170947,25-34,Combination,Acne,Porcelain,"Lactic Acid,Salicylic Acid"
170949,45-54,Combination,Acne,Porcelain,"Lactic Acid,Salicylic Acid"
170955,35-44,Combination,Acne,Deep,"Lactic Acid,Salicylic Acid"
170957,45-54,Combination,Acne,Medium,"Lactic Acid,Salicylic Acid"
170958,35-44,Combination,Aging,Fair,"Lactic Acid,Salicylic Acid"
170959,25-34,Oily,Acne,Tan,"Lactic Acid,Salicylic Acid"
170960,25-34,Combination,Acne,Tan,"Lactic Acid,Salicylic Acid"
170961,25-34,Dry,Aging,Fair,"Lactic Acid,Salicylic Acid"
170964,25-34,Combination,Sensitivity,Ebony,"Lactic Acid,Salicylic Acid"
170965,25-34,Combination,Blackheads,Dark,"Lactic Acid,Salicylic Acid"
170966,25-34,Dry,Aging,Tan,"Lactic Acid,Salicylic Acid"
170967,13-17,Combination,Aging,Light,"Lactic Acid,Salicylic Acid"
170969,35-44,Oily,Acne,Light,"Lactic Acid,Salicylic Acid"
170972,35-44,Dry,Acne,Deep,"Lactic Acid,Salicylic Acid"
170973,25-34,Dry,Dark circles,Fair,"Lactic Acid,Salicylic Acid"
170975,35-44,Oily,Acne,Porcelain,"Lactic Acid,Salicylic Acid"
170978,18-24,Oily,Acne,Olive,"Lactic Acid,Salicylic Acid"
170983,55-120,Oily,Blackheads,Light,"Lactic Acid,Salicylic Acid"
170985,25-34,Oily,Acne,Dark,"Lactic Acid,Salicylic Acid"
170986,18-24,Combination,Acne,Dark,"Lactic Acid,Salicylic Acid"
170987,25-34,Combination,Dark circles,Light,"Lactic Acid,Salicylic Acid"
170988,25-34,Oily,Acne,Fair,"Lactic Acid,Salicylic Acid"
170989,25-34,Normal,Aging,Olive,"Lactic Acid,Salicylic Acid"
170990,25-34,Combination,Dark circles,Tan,"Lactic Acid,Salicylic Acid"
170994,45-54,Dry,Acne,Dark,"Lactic Acid,Salicylic Acid"
170995,18-24,Combination,Dark circles,Tan,"Lactic Acid,Salicylic Acid"
170998,25-34,Oily,Acne,Porcelain,"Lactic Acid,Salicylic Acid"
171003,25-34,Normal,Sun damage,Light,"Lactic Acid,Salicylic Acid"
171005,25-34,Combination,Dark circles,Fair,"Lactic Acid,Salicylic Acid"
171006,35-44,Combination,Blackheads,Light,"Lactic Acid,Salicylic Acid"
171010,18-24,Oily,Acne,Fair,"Lactic Acid,Salicylic Acid"
171011,35-44,Combination,Acne,Medium,"Lactic Acid,Salicylic Acid"
171013,25-34,Normal,Dullness,Deep,"Lactic Acid,Salicylic Acid"
171016,18-24,Combination,Acne,Olive,"Lactic Acid,Salicylic Acid"
171018,25-34,Dry,Sun damage,Tan,"Lactic Acid,Salicylic Acid"
171021,35-44,Combination,Blackheads,Olive,"Lactic Acid,Salicylic Acid"
171022,25-34,Combination,Acne,Ebony,"Lactic Acid,Salicylic Acid"
171023,55-120,Combination,Acne,Fair,"Lactic Acid,Salicylic Acid"
171029,35-44,Dry,Aging,Fair,"Lactic Acid,Salicylic Acid"
171032,25-34,Combination,Redness,Fair,"Lactic Acid,Salicylic Acid"
171034,18-24,Normal,Dullness,Fair,"Lactic Acid,Salicylic Acid"
171037,18-24,Dry,Aging,Medium,"Lactic Acid,Salicylic Acid"
171040,25-34,Oily,Dark circles,Dark,"Lactic Acid,Salicylic Acid"
171042,18-24,Normal,Aging,Tan,"Lactic Acid,Salicylic Acid"
171043,55-120,Combination,Acne,Medium,"Lactic Acid,Salicylic Acid"
171051,18-24,Normal,Blackheads,Fair,"Lactic Acid,Salicylic Acid"
171052,25-34,Normal,Acne,Medium,"Lactic Acid,Salicylic Acid"
171054,25-34,Dry,Aging,Medium,"Lactic Acid,Salicylic Acid"
171059,25-34,Combination,Aging,Porcelain,"Lactic Acid,Salicylic Acid"
171067,25-34,Combination,Aging,Olive,"Lactic Acid,Salicylic Acid"
171070,25-34,Dry,Acne,Ebony,"Lactic Acid,Salicylic Acid"
171071,18-24,Normal,Dullness,Light,"Lactic Acid,Salicylic Acid"
171075,13-17,Combination,Aging,Fair,"Lactic Acid,Salicylic Acid"
171079,18-24,Combination,Acne,Ebony,"Lactic Acid,Salicylic Acid"
171086,45-54,Combination,Blackheads,Medium,"Lactic Acid,Salicylic Acid"
171089,18-24,Combination,Cuticles,Light,"Lactic Acid,Salicylic Acid"
171090,18-24,Normal,Aging,Olive,"Lactic Acid,Salicylic Acid"
171092,25-34,Normal,Dark circles,Medium,"Lactic Acid,Salicylic Acid"
171095,18-24,Combination,Blackheads,Light,"Lactic Acid,Salicylic Acid"
171100,13-17,Oily,Acne,Dark,"Lactic Acid,Salicylic Acid"
171102,25-34,Normal,Aging,Medium,"Lactic Acid,Salicylic Acid"
171104,35-44,Dry,Dark circles,Fair,"Lactic Acid,Salicylic Acid"
171114,18-24,Normal,Acne,Fair,"Lactic Acid,Salicylic Acid"
171117,18-24,Combination,Dullness,Tan,"Lactic Acid,Salicylic Acid"
171118,25-34,Dry,Acne,Porcelain,"Lactic Acid,Salicylic Acid"
171120,13-17,Combination,Acne,Tan,"Lactic Acid,Salicylic Acid"
171122,25-34,Dry,Sensitivity,Dark,"Lactic Acid,Salicylic Acid"
171123,35-44,Dry,Aging,Medium,"Lactic Acid,Salicylic Acid"
171125,55-120,Dry,Acne,Medium,"Lactic Acid,Salicylic Acid"
171128,18-24,Normal,Acne,Medium,"Lactic Acid,Salicylic Acid"
171130,18-24,Combination,Aging,Tan,"Lactic Acid,Salicylic Acid"
171133,45-54,Dry,Dark circles,Medium,"Lactic Acid,Salicylic Acid"
171134,18-24,Dry,Aging,Porcelain,"Lactic Acid,Salicylic Acid"
171135,18-24,Combination,Blackheads,Fair,"Lactic Acid,Salicylic Acid"
171136,55-120,Dry,Acne,Light,"Lactic Acid,Salicylic Acid"
171137,55-120,Dry,Aging,Light,"Lactic Acid,Salicylic Acid"
171138,55-120,Combination,Acne,Light,"Lactic Acid,Salicylic Acid"
171143,18-24,Dry,Acne,Light,"Lactic Acid,Salicylic Acid"
171144,25-34,Oily,Acne,Medium,"Lactic Acid,Salicylic Acid"
171145,35-44,Dry,Aging,Tan,"Lactic Acid,Salicylic Acid"
171146,35-44,Normal,Aging,Fair,"Lactic Acid,Salicylic Acid"
171148,35-44,Combination,Acne,Light,"Lactic Acid,Salicylic Acid"
171154,45-54,Combination,Acne,Light,"Lactic Acid,Salicylic Acid"
171159,35-44,Combination,Blackheads,Fair,"Lactic Acid,Salicylic Acid"
171165,25-34,Oily,Dark circles,Olive,"Lactic Acid,Salicylic Acid"
171167,55-120,Combination,Blackheads,Light,"Lactic Acid,Salicylic Acid"
171168,18-24,Combination,Dark circles,Light,"Lactic Acid,Salicylic Acid"
171171,35-44,Combination,Dark circles,Porcelain,"Lactic Acid,Salicylic Acid"
171173,35-44,Combination,Acne,Fair,"Lactic Acid,Salicylic Acid"
171176,25-34,Combination,Redness,Medium,"Lactic Acid,Salicylic Acid"
171178,18-24,Combination,Redness,Fair,"Lactic Acid,Salicylic Acid"
171182,25-34,Oily,Aging,Light,"Lactic Acid,Salicylic Acid"
171184,35-44,Normal,Dullness,Medium,"Lactic Acid,Salicylic Acid"
171187,18-24,Oily,Acne,Dark,"Lactic Acid,Salicylic Acid"
171188,25-34,Combination,Dark circles,Dark,"Lactic Acid,Salicylic Acid"
171191,18-24,Normal,Aging,Porcelain,"Lactic Acid,Salicylic Acid"
171194,45-54,Combination,Dullness,Olive,"Lactic Acid,Salicylic Acid"
171195,45-54,Combination,Aging,Fair,"Lactic Acid,Salicylic Acid"
171196,18-24,Combination,Aging,Olive,"Lactic Acid,Salicylic Acid"
171197,18-24,Normal,Cellulite,Light,"Lactic Acid,Salicylic Acid"
171198,25-34,Combination,Sun damage,Fair,"Lactic Acid,Salicylic Acid"
171204,13-17,Combination,Acne,Fair,"Lactic Acid,Salicylic Acid"
171218,35-44,Oily,Acne,Medium,"Lactic Acid,Salicylic Acid"
171219,18-24,Oily,Acne,Light,"Lactic Acid,Salicylic Acid"
171231,25-34,Normal,Dark circles,Light,"Lactic Acid,Salicylic Acid"
171232,18-24,Combination,Dullness,Olive,"Lactic Acid,Salicylic Acid"
171234,25-34,Combination,Sun damage,Light,"Lactic Acid,Salicylic Acid"
171238,25-34,Dry,Acne,Medium,"Lactic Acid,Salicylic Acid"
171240,18-24,Normal,Dark circles,Light,"Lactic Acid,Salicylic Acid"
171242,13-17,Normal,Acne,Tan,"Lactic Acid,Salicylic Acid"
171250,25-34,Oily,Aging,Fair,"Lactic Acid,Salicylic Acid"
171309,35-44,Oily,Dullness,Medium,Oat
171412,25-34,Combination,Acne,Fair,Oat
171413,25-34,Dry,Acne,Porcelain,Oat
171414,25-34,Dry,Cellulite,Light,Oat
171415,45-54,Normal,Aging,Medium,Oat
171416,25-34,Combination,Acne,Tan,Oat
171418,25-34,Combination,Aging,Medium,Oat
171419,18-24,Combination,Acne,Fair,Oat
171420,25-34,Oily,Acne,Light,Oat
171422,25-34,Normal,Dark circles,Fair,Oat
171424,18-24,Dry,Aging,Fair,Oat
171425,55-120,Dry,Acne,Fair,Oat
171426,25-34,Oily,Dark circles,Fair,Oat
171427,35-44,Combination,Sun damage,Light,Oat
171429,25-34,Dry,Blackheads,Tan,Oat
171430,25-34,Combination,Aging,Light,Oat
171431,55-120,Oily,Dark circles,Olive,Oat
171432,18-24,Dry,Blackheads,Fair,Oat
171434,25-34,Combination,Dark circles,Medium,Oat
171435,18-24,Combination,Sensitivity,Medium,Oat
171436,18-24,Oily,Aging,Dark,Oat
171437,35-44,Combination,Sun damage,Dark,Oat
171438,18-24,Dry,Acne,Light,Oat
171440,18-24,Combination,Aging,Medium,Oat
171441,25-34,Combination,Aging,Olive,Oat
171442,35-44,Combination,Acne,Medium,Oat
171443,18-24,Dry,Dullness,Light,Oat
171445,18-24,Oily,Blackheads,Fair,Oat
171446,25-34,Oily,Acne,Olive,Oat
171447,18-24,Combination,Sensitivity,Tan,Oat
171448,25-34,Combination,Acne,Dark,Oat
171449,25-34,Dry,Dark circles,Medium,Oat
171451,18-24,Combination,Dullness,Medium,Oat
171453,18-24,Combination,Dark circles,Light,Oat
171455,25-34,Normal,Dullness,Tan,Oat
171456,25-34,Oily,Acne,Tan,Oat
171459,18-24,Normal,Acne,Light,Oat
171461,25-34,Normal,Sun damage,Olive,Oat
171462,35-44,Combination,Acne,Fair,Oat
171464,45-54,Combination,Stretch marks,Olive,Oat
171466,25-34,Dry,Aging,Medium,Oat
171467,25-34,Combination,Dark circles,Fair,Oat
171468,25-34,Combination,Acne,Olive,Oat
171469,25-34,Normal,Aging,Light,Oat
171471,18-24,Dry,Acne,Porcelain,Oat
171472,55-120,Combination,Dark circles,Light,Oat
171474,25-34,Dry,Redness,Light,Oat
171476,18-24,Dry,Dark circles,Medium,Oat
171478,25-34,Combination,Blackheads,Tan,Oat
171479,25-34,Dry,Acne,Olive,Oat
171481,25-34,Dry,Dullness,Tan,Oat
171482,55-120,Dry,Aging,Medium,Oat
171484,25-34,Combination,Dullness,Light,Oat
171485,18-24,Combination,Acne,Light,Oat
171487,18-24,Normal,Aging,Fair,Oat
171488,13-17,Oily,Acne,Fair,Oat
171489,18-24,Combination,Acne,Tan,Oat
171490,18-24,Combination,Blackheads,Light,Oat
171492,55-120,Combination,Acne,Light,Oat
171493,18-24,Dry,Sensitivity,Medium,Oat
171495,35-44,Combination,Aging,Light,Oat
171496,25-34,Dry,Acne,Light,Oat
171497,55-120,Normal,Aging,Medium,Oat
171498,25-34,Combination,Aging,Tan,Oat
171500,25-34,Oily,Blackheads,Medium,Oat
171501,55-120,Combination,Acne,Medium,Oat
171505,25-34,Oily,Aging,Light,Oat
171506,18-24,Combination,Dark circles,Fair,Oat
171507,18-24,Oily,Acne,Olive,Oat
171508,25-34,Normal,Dullness,Medium,Oat
171510,45-54,Normal,Dark circles,Medium,Oat
171513,25-34,Oily,Dullness,Medium,Oat
171514,25-34,Oily,Acne,Ebony,Oat
171518,18-24,Oily,Dark circles,Tan,Oat
171519,55-120,Combination,Blackheads,Medium,Oat
171520,18-24,Combination,Acne,Olive,Oat
171522,18-24,Oily,Acne,Light,Oat
171523,55-120,Combination,Dullness,Olive,Oat
171524,25-34,Combination,Dullness,Medium,Oat
